TAG,TS_EPOCH_MS,VALUE
CHI.BR101.AG101.SPD.PV,1749909960000,181.086
CHI.BR101.AG101.SPD.PV,1749910020000,177.397
CHI.BR101.AG101.SPD.PV,1749910080000,181.192
CHI.BR101.AG101.SPD.PV,1749910140000,181.38
CHI.BR101.AG101.SPD.PV,1749910200000,182.079
CHI.BR101.AG101.SPD.PV,1749910260000,177.347
CHI.BR101.AG101.SPD.PV,1749910320000,177.517
CHI.BR101.AG101.SPD.PV,1749910380000,179.607
CHI.BR101.AG101.SPD.PV,1749910440000,179.72
CHI.BR101.AG101.SPD.PV,1749910500000,180.653
CHI.BR101.AG101.SPD.PV,1749910560000,178.856
CHI.BR101.AG101.SPD.PV,1749910620000,181.45
CHI.BR101.AG101.SPD.PV,1749910680000,181.444
CHI.BR101.AG101.SPD.PV,1749910740000,177.717
CHI.BR101.AG101.SPD.PV,1749910800000,181.247
CHI.BR101.AG101.SPD.PV,1749910860000,181.209
CHI.BR101.AG101.SPD.PV,1749910920000,177.983
CHI.BR101.AG101.SPD.PV,1749910980000,182.718
CHI.BR101.AG101.SPD.PV,1749911040000,180.138
CHI.BR101.AG101.SPD.PV,1749911100000,181.698
CHI.BR101.AG101.SPD.PV,1749911160000,181.325
CHI.BR101.AG101.SPD.PV,1749911220000,178.002
CHI.BR101.AG101.SPD.PV,1749911280000,177.762
CHI.BR101.AG101.SPD.PV,1749911340000,181.687
CHI.BR101.AG101.SPD.PV,1749911400000,178.613
CHI.BR101.AG101.SPD.PV,1749911460000,182.318
CHI.BR101.AG101.SPD.PV,1749911520000,181.629
CHI.BR101.AG101.SPD.PV,1749911580000,177.176
CHI.BR101.AG101.SPD.PV,1749911640000,181.843
CHI.BR101.AG101.SPD.PV,1749911700000,178.632
CHI.BR101.AG101.SPD.PV,1749911760000,177.383
CHI.BR101.AG101.SPD.PV,1749911820000,181.274
CHI.BR101.AG101.SPD.PV,1749911880000,180.46
CHI.BR101.AG101.SPD.PV,1749911940000,177.462
CHI.BR101.AG101.SPD.PV,1749912000000,179.731
CHI.BR101.AG101.SPD.PV,1749912060000,179.161
CHI.BR101.AG101.SPD.PV,1749912120000,179.998
CHI.BR101.AG101.SPD.PV,1749912180000,180.401
CHI.BR101.AG101.SPD.PV,1749912240000,179.206
CHI.BR101.AG101.SPD.PV,1749912300000,178.531
CHI.BR101.AG101.SPD.PV,1749912360000,177.617
CHI.BR101.AG101.SPD.PV,1749912420000,180.443
CHI.BR101.AG101.SPD.PV,1749912480000,181.337
CHI.BR101.AG101.SPD.PV,1749912540000,178.37
CHI.BR101.AG101.SPD.PV,1749912600000,180.053
CHI.BR101.AG101.SPD.PV,1749912660000,177.264
CHI.BR101.AG101.SPD.PV,1749912720000,182.178
CHI.BR101.AG101.SPD.PV,1749912780000,178.467
CHI.BR101.AG101.SPD.PV,1749912840000,179.831
CHI.BR101.AG101.SPD.PV,1749912900000,179.298
CHI.BR101.AG101.SPD.PV,1749912960000,177.901
CHI.BR101.AG101.SPD.PV,1749913020000,182.587
CHI.BR101.AG101.SPD.PV,1749913080000,182.145
CHI.BR101.AG101.SPD.PV,1749913140000,180.317
CHI.BR101.AG101.SPD.PV,1749913200000,182.484
CHI.BR101.PT101.PV,1749902400000,1.224
CHI.BR101.PT101.PV,1749902460000,1.192
CHI.BR101.PT101.PV,1749902520000,1.182
CHI.BR101.PT101.PV,1749902580000,1.192
CHI.BR101.PT101.PV,1749902640000,1.222
CHI.BR101.PT101.PV,1749902700000,1.177
CHI.BR101.PT101.PV,1749902760000,1.158
CHI.BR101.PT101.PV,1749902820000,1.187
CHI.BR101.PT101.PV,1749902880000,1.2
CHI.BR101.PT101.PV,1749902940000,1.24
CHI.BR101.PT101.PV,1749903000000,1.168
CHI.BR101.PT101.PV,1749903060000,1.23
CHI.BR101.PT101.PV,1749903120000,1.248
CHI.BR101.PT101.PV,1749903180000,1.245
CHI.BR101.PT101.PV,1749903240000,1.157
CHI.BR101.PT101.PV,1749903300000,1.197
CHI.BR101.PT101.PV,1749903360000,1.178
CHI.BR101.PT101.PV,1749903420000,1.234
CHI.BR101.PT101.PV,1749903480000,1.183
CHI.BR101.PT101.PV,1749903540000,1.205
CHI.BR101.PT101.PV,1749903600000,1.151
CHI.BR101.PT101.PV,1749903660000,1.17
CHI.BR101.PT101.PV,1749903720000,1.206
CHI.BR101.PT101.PV,1749903780000,1.18
CHI.BR101.PT101.PV,1749903840000,1.212
CHI.BR101.PT101.PV,1749903900000,1.196
CHI.BR101.PT101.PV,1749903960000,1.209
CHI.BR101.PT101.PV,1749904020000,1.199
CHI.BR101.PT101.PV,1749904080000,1.227
CHI.BR101.PT101.PV,1749904140000,1.17
CHI.BR101.PT101.PV,1749904200000,1.24
CHI.BR101.PT101.PV,1749904260000,1.226
CHI.BR101.PT101.PV,1749904320000,1.175
CHI.BR101.PT101.PV,1749904380000,1.151
CHI.BR101.PT101.PV,1749904440000,1.191
CHI.BR101.PT101.PV,1749904500000,1.173
CHI.BR101.PT101.PV,1749904560000,1.185
CHI.BR101.PT101.PV,1749904620000,1.234
CHI.BR101.PT101.PV,1749904680000,1.238
CHI.BR101.PT101.PV,1749904740000,1.245
CHI.BR101.PT101.PV,1749904800000,1.15
CHI.BR101.PT101.PV,1749904860000,1.216
CHI.BR101.PT101.PV,1749904920000,1.235
CHI.BR101.PT101.PV,1749904980000,1.223
CHI.BR101.PT101.PV,1749905040000,1.16
CHI.BR101.PT101.PV,1749905100000,1.203
CHI.BR101.PT101.PV,1749905160000,1.174
CHI.BR101.PT101.PV,1749905220000,1.199
CHI.BR101.PT101.PV,1749905280000,1.156
CHI.BR101.PT101.PV,1749905340000,1.25
CHI.BR101.PT101.PV,1749905400000,1.221
CHI.BR101.PT101.PV,1749905460000,1.159
CHI.BR101.PT101.PV,1749905520000,1.242
CHI.BR101.PT101.PV,1749905580000,1.24
CHI.BR101.PT101.PV,1749905640000,1.202
CHI.BR101.PT101.PV,1749905700000,1.22
CHI.BR101.PT101.PV,1749905760000,1.187
CHI.BR101.PT101.PV,1749905820000,1.247
CHI.BR101.PT101.PV,1749905880000,1.158
CHI.BR101.PT101.PV,1749905940000,1.16
CHI.BR101.PT101.PV,1749906000000,1.163
CHI.BR101.PT101.PV,1749906060000,1.232
CHI.BR101.PT101.PV,1749906120000,1.157
CHI.BR101.PT101.PV,1749906180000,1.207
CHI.BR101.PT101.PV,1749906240000,1.193
CHI.BR101.PT101.PV,1749906300000,1.246
CHI.BR101.PT101.PV,1749906360000,1.174
CHI.BR101.PT101.PV,1749906420000,1.176
CHI.BR101.PT101.PV,1749906480000,1.182
CHI.BR101.PT101.PV,1749906540000,1.23
CHI.BR101.PT101.PV,1749906600000,1.22
CHI.BR101.PT101.PV,1749906660000,1.224
CHI.BR101.PT101.PV,1749906720000,1.182
CHI.BR101.PT101.PV,1749906780000,1.177
CHI.BR101.PT101.PV,1749906840000,1.157
CHI.BR101.PT101.PV,1749906900000,1.17
CHI.BR101.PT101.PV,1749906960000,1.228
CHI.BR101.PT101.PV,1749907020000,1.208
CHI.BR101.PT101.PV,1749907080000,1.166
CHI.BR101.PT101.PV,1749907140000,1.166
CHI.BR101.PT101.PV,1749907200000,1.197
CHI.BR101.PT101.PV,1749907260000,1.191
CHI.BR101.PT101.PV,1749907320000,1.204
CHI.BR101.PT101.PV,1749907380000,1.246
CHI.BR101.PT101.PV,1749907440000,1.171
CHI.BR101.PT101.PV,1749907500000,1.181
CHI.BR101.PT101.PV,1749907560000,1.177
CHI.BR101.PT101.PV,1749907620000,1.162
CHI.BR101.PT101.PV,1749907680000,1.166
CHI.BR101.PT101.PV,1749907740000,1.219
CHI.BR101.PT101.PV,1749907800000,1.233
CHI.BR101.PT101.PV,1749907860000,1.22
CHI.BR101.PT101.PV,1749907920000,1.154
CHI.BR101.PT101.PV,1749907980000,1.234
CHI.BR101.PT101.PV,1749908040000,1.183
CHI.BR101.PT101.PV,1749908100000,1.159
CHI.BR101.PT101.PV,1749908160000,1.175
CHI.BR101.PT101.PV,1749908220000,1.186
CHI.BR101.PT101.PV,1749908280000,1.201
CHI.BR101.PT101.PV,1749908340000,1.218
CHI.BR101.PT101.PV,1749908400000,1.176
CHI.BR101.PT101.PV,1749908460000,1.249
CHI.BR101.PT101.PV,1749908520000,1.153
CHI.BR101.PT101.PV,1749908580000,1.19
CHI.BR101.PT101.PV,1749908640000,1.195
CHI.BR101.PT101.PV,1749908700000,1.225
CHI.BR101.PT101.PV,1749908760000,1.175
CHI.BR101.PT101.PV,1749908820000,1.196
CHI.BR101.PT101.PV,1749908880000,1.23
CHI.BR101.PT101.PV,1749908940000,1.164
CHI.BR101.PT101.PV,1749909000000,1.151
CHI.BR101.PT101.PV,1749909060000,1.233
CHI.BR101.PT101.PV,1749909120000,1.248
CHI.BR101.PT101.PV,1749909180000,1.163
CHI.BR101.PT101.PV,1749909240000,1.232
CHI.BR101.PT101.PV,1749909300000,1.187
CHI.BR101.PT101.PV,1749909360000,1.213
CHI.BR101.PT101.PV,1749909420000,1.214
CHI.BR101.PT101.PV,1749909480000,1.208
CHI.BR101.PT101.PV,1749909540000,1.176
CHI.BR101.PT101.PV,1749909600000,1.231
CHI.BR101.PT101.PV,1749909660000,1.152
CHI.BR101.PT101.PV,1749909720000,1.156
CHI.BR101.PT101.PV,1749909780000,1.24
CHI.BR101.PT101.PV,1749909840000,1.194
CHI.BR101.PT101.PV,1749909900000,1.163
CHI.BR101.PT101.PV,1749909960000,1.241
CHI.BR101.PT101.PV,1749910020000,1.233
CHI.BR101.PT101.PV,1749910080000,1.183
CHI.BR101.PT101.PV,1749910140000,1.154
CHI.BR101.PT101.PV,1749910200000,1.196
CHI.BR101.PT101.PV,1749910260000,1.167
CHI.BR101.PT101.PV,1749910320000,1.207
CHI.BR101.PT101.PV,1749910380000,1.232
CHI.BR101.PT101.PV,1749910440000,1.189
CHI.BR101.PT101.PV,1749910500000,1.153
CHI.BR101.PT101.PV,1749910560000,1.218
CHI.BR101.PT101.PV,1749910620000,1.167
CHI.BR101.PT101.PV,1749910680000,1.171
CHI.BR101.PT101.PV,1749910740000,1.169
CHI.BR101.PT101.PV,1749910800000,1.178
CHI.BR101.PT101.PV,1749910860000,1.238
CHI.BR101.PT101.PV,1749910920000,1.153
CHI.BR101.PT101.PV,1749910980000,1.212
CHI.BR101.PT101.PV,1749911040000,1.175
CHI.BR101.PT101.PV,1749911100000,1.18
CHI.BR101.PT101.PV,1749911160000,1.191
CHI.BR101.PT101.PV,1749911220000,1.205
CHI.BR101.PT101.PV,1749911280000,1.156
CHI.BR101.PT101.PV,1749911340000,1.178
CHI.BR101.PT101.PV,1749911400000,1.164
CHI.BR101.PT101.PV,1749911460000,1.17
CHI.BR101.PT101.PV,1749911520000,1.238
CHI.BR101.PT101.PV,1749911580000,1.203
CHI.BR101.PT101.PV,1749911640000,1.213
CHI.BR101.PT101.PV,1749911700000,1.23
CHI.BR101.PT101.PV,1749911760000,1.229
CHI.BR101.PT101.PV,1749911820000,1.249
CHI.BR101.PT101.PV,1749911880000,1.228
CHI.BR101.PT101.PV,1749911940000,1.186
CHI.BR101.PT101.PV,1749912000000,1.204
CHI.BR101.PT101.PV,1749912060000,1.198
CHI.BR101.PT101.PV,1749912120000,1.241
CHI.BR101.PT101.PV,1749912180000,1.2
CHI.BR101.PT101.PV,1749912240000,1.189
CHI.BR101.PT101.PV,1749912300000,1.168
CHI.BR101.PT101.PV,1749912360000,1.182
CHI.BR101.PT101.PV,1749912420000,1.172
CHI.BR101.PT101.PV,1749912480000,1.24
CHI.BR101.PT101.PV,1749912540000,1.228
CHI.BR101.PT101.PV,1749912600000,1.156
CHI.BR101.PT101.PV,1749912660000,1.249
CHI.BR101.PT101.PV,1749912720000,1.203
CHI.BR101.PT101.PV,1749912780000,1.227
CHI.BR101.PT101.PV,1749912840000,1.25
CHI.BR101.PT101.PV,1749912900000,1.247
CHI.BR101.PT101.PV,1749912960000,1.16
CHI.BR101.PT101.PV,1749913020000,1.216
CHI.BR101.PT101.PV,1749913080000,1.177
CHI.BR101.PT101.PV,1749913140000,1.232
CHI.BR101.PT101.PV,1749913200000,1.242
CHI.BR101.DO101.PV,1749902400000,46.447
CHI.BR101.DO101.PV,1749902460000,53.971
CHI.BR101.DO101.PV,1749902520000,47.755
CHI.BR101.DO101.PV,1749902580000,52.772
CHI.BR101.DO101.PV,1749902640000,52.379
CHI.BR101.DO101.PV,1749902700000,48.838
CHI.BR101.DO101.PV,1749902760000,52.714
CHI.BR101.DO101.PV,1749902820000,52.762
CHI.BR101.DO101.PV,1749902880000,47.409
CHI.BR101.DO101.PV,1749902940000,50.74
CHI.BR101.DO101.PV,1749903000000,52.45
CHI.BR101.DO101.PV,1749903060000,51.581
CHI.BR101.DO101.PV,1749903120000,53.312
CHI.BR101.DO101.PV,1749903180000,46.226
CHI.BR101.DO101.PV,1749903240000,51.604
CHI.BR101.DO101.PV,1749903300000,53.58
CHI.BR101.DO101.PV,1749903360000,50.509
CHI.BR101.DO101.PV,1749903420000,50.505
CHI.BR101.DO101.PV,1749903480000,47.506
CHI.BR101.DO101.PV,1749903540000,53.904
CHI.BR101.DO101.PV,1749903600000,53.053
CHI.BR101.DO101.PV,1749903660000,49.938
CHI.BR101.DO101.PV,1749903720000,48.472
CHI.BR101.DO101.PV,1749903780000,49.923
CHI.BR101.DO101.PV,1749903840000,46.722
CHI.BR101.DO101.PV,1749903900000,47.861
CHI.BR101.DO101.PV,1749903960000,47.75
CHI.BR101.DO101.PV,1749904020000,50.212
CHI.BR101.DO101.PV,1749904080000,46.005
CHI.BR101.DO101.PV,1749904140000,53.343
CHI.BR101.DO101.PV,1749904200000,47.612
CHI.BR101.DO101.PV,1749904260000,47.044
CHI.BR101.DO101.PV,1749904320000,51.736
CHI.BR101.DO101.PV,1749904380000,53.35
CHI.BR101.DO101.PV,1749904440000,52.754
CHI.BR101.DO101.PV,1749904500000,48.589
CHI.BR101.DO101.PV,1749904560000,46.175
CHI.BR101.DO101.PV,1749904620000,50.693
CHI.BR101.DO101.PV,1749904680000,53.338
CHI.BR101.DO101.PV,1749904740000,52.195
CHI.BR101.DO101.PV,1749904800000,52.772
CHI.BR101.DO101.PV,1749904860000,52.885
CHI.BR101.DO101.PV,1749904920000,53.684
CHI.BR101.DO101.PV,1749904980000,48.989
CHI.BR101.DO101.PV,1749905040000,53.535
CHI.BR101.DO101.PV,1749905100000,49.165
CHI.BR101.DO101.PV,1749905160000,46.808
CHI.BR101.DO101.PV,1749905220000,48.414
CHI.BR101.DO101.PV,1749905280000,47.092
CHI.BR101.DO101.PV,1749905340000,47.26
CHI.BR101.DO101.PV,1749905400000,53.59
CHI.BR101.DO101.PV,1749905460000,52.335
CHI.BR101.DO101.PV,1749905520000,53.685
CHI.BR101.DO101.PV,1749905580000,51.193
CHI.BR101.DO101.PV,1749905640000,47.394
CHI.BR101.DO101.PV,1749905700000,53.75
CHI.BR101.DO101.PV,1749905760000,51.548
CHI.BR101.DO101.PV,1749905820000,53.431
CHI.BR101.DO101.PV,1749905880000,52.296
CHI.BR101.DO101.PV,1749905940000,47.786
CHI.BR101.DO101.PV,1749906000000,50.712
CHI.BR101.DO101.PV,1749906060000,47.403
CHI.BR101.DO101.PV,1749906120000,48.455
CHI.BR101.DO101.PV,1749906180000,51.508
CHI.BR101.DO101.PV,1749906240000,47.019
CHI.BR101.DO101.PV,1749906300000,51.831
CHI.BR101.DO101.PV,1749906360000,53.59
CHI.BR101.DO101.PV,1749906420000,53.59
CHI.BR101.DO101.PV,1749906480000,49.133
CHI.BR101.DO101.PV,1749906540000,53.954
CHI.BR101.DO101.PV,1749906600000,53.721
CHI.BR101.DO101.PV,1749906660000,46.259
CHI.BR101.DO101.PV,1749906720000,50.819
CHI.BR101.DO101.PV,1749906780000,53.368
CHI.BR101.DO101.PV,1749906840000,53.74
CHI.BR101.DO101.PV,1749906900000,47.767
CHI.BR101.DO101.PV,1749906960000,50.524
CHI.BR101.DO101.PV,1749907020000,53.494
CHI.BR101.DO101.PV,1749907080000,47.125
CHI.BR101.DO101.PV,1749907140000,51.963
CHI.BR101.DO101.PV,1749907200000,47.904
CHI.BR101.DO101.PV,1749907260000,53.859
CHI.BR101.DO101.PV,1749907320000,47.343
CHI.BR101.DO101.PV,1749907380000,53.083
CHI.BR101.DO101.PV,1749907440000,46.71
CHI.BR101.DO101.PV,1749907500000,51.672
CHI.BR101.DO101.PV,1749907560000,51.113
CHI.BR101.DO101.PV,1749907620000,53.093
CHI.BR101.DO101.PV,1749907680000,49.573
CHI.BR101.DO101.PV,1749907740000,48.122
CHI.BR101.DO101.PV,1749907800000,47.996
CHI.BR101.DO101.PV,1749907860000,46.542
CHI.BR101.DO101.PV,1749907920000,48.053
CHI.BR101.DO101.PV,1749907980000,46.864
CHI.BR101.DO101.PV,1749908040000,46.01
CHI.BR101.DO101.PV,1749908100000,49.087
CHI.BR101.DO101.PV,1749908160000,51.861
CHI.BR101.DO101.PV,1749908220000,53.753
CHI.BR101.DO101.PV,1749908280000,53.076
CHI.BR101.DO101.PV,1749908340000,49.945
CHI.BR101.DO101.PV,1749908400000,49.03
CHI.BR101.DO101.PV,1749908460000,50.368
CHI.BR101.DO101.PV,1749908520000,46.811
CHI.BR101.DO101.PV,1749908580000,49.836
CHI.BR101.DO101.PV,1749908640000,52.912
CHI.BR101.DO101.PV,1749908700000,51.208
CHI.BR101.DO101.PV,1749908760000,51.497
CHI.BR101.DO101.PV,1749908820000,47.301
CHI.BR101.DO101.PV,1749908880000,46.59
CHI.BR101.DO101.PV,1749908940000,52.766
CHI.BR101.DO101.PV,1749909000000,48.359
CHI.BR101.DO101.PV,1749909060000,48.55
CHI.BR101.DO101.PV,1749909120000,53.613
CHI.BR101.DO101.PV,1749909180000,46.594
CHI.BR101.DO101.PV,1749909240000,47.361
CHI.BR101.DO101.PV,1749909300000,49.004
CHI.BR101.DO101.PV,1749909360000,51.856
CHI.BR101.DO101.PV,1749909420000,50.376
CHI.BR101.DO101.PV,1749909480000,53.185
CHI.BR101.DO101.PV,1749909540000,46.745
CHI.BR101.DO101.PV,1749909600000,50.752
CHI.BR101.DO101.PV,1749909660000,50.909
CHI.BR101.DO101.PV,1749909720000,49.862
CHI.BR101.DO101.PV,1749909780000,46.248
CHI.BR101.DO101.PV,1749909840000,53.54
CHI.BR101.DO101.PV,1749909900000,47.32
CHI.BR101.DO101.PV,1749909960000,53.118
CHI.BR101.DO101.PV,1749910020000,47.257
CHI.BR101.DO101.PV,1749910080000,46.81
CHI.BR101.DO101.PV,1749910140000,47.644
CHI.BR101.DO101.PV,1749910200000,47.52
CHI.BR101.DO101.PV,1749910260000,51.578
CHI.BR101.DO101.PV,1749910320000,51.776
CHI.BR101.DO101.PV,1749910380000,51.84
CHI.BR101.DO101.PV,1749910440000,48.122
CHI.BR101.DO101.PV,1749910500000,48.252
CHI.BR101.DO101.PV,1749910560000,47.9
CHI.BR101.DO101.PV,1749910620000,46.397
CHI.BR101.DO101.PV,1749910680000,50.574
CHI.BR101.DO101.PV,1749910740000,52.719
CHI.BR101.DO101.PV,1749910800000,47.229
CHI.BR101.DO101.PV,1749910860000,48.887
CHI.BR101.DO101.PV,1749910920000,49.421
CHI.BR101.DO101.PV,1749910980000,48.356
CHI.BR101.DO101.PV,1749911040000,51.296
CHI.BR101.DO101.PV,1749911100000,50.802
CHI.BR101.DO101.PV,1749911160000,47.597
CHI.BR101.DO101.PV,1749911220000,46.206
CHI.BR101.DO101.PV,1749911280000,47.367
CHI.BR101.DO101.PV,1749911340000,48.334
CHI.BR101.DO101.PV,1749911400000,46.655
CHI.BR101.DO101.PV,1749911460000,52.75
CHI.BR101.DO101.PV,1749911520000,48.467
CHI.BR101.DO101.PV,1749911580000,49.18
CHI.BR101.DO101.PV,1749911640000,49.913
CHI.BR101.DO101.PV,1749911700000,51.288
CHI.BR101.DO101.PV,1749911760000,46.729
CHI.BR101.DO101.PV,1749911820000,50.353
CHI.BR101.DO101.PV,1749911880000,47.479
CHI.BR101.DO101.PV,1749911940000,53.084
CHI.BR101.DO101.PV,1749912000000,48.955
CHI.BR101.DO101.PV,1749912060000,49.566
CHI.BR101.DO101.PV,1749912120000,48.106
CHI.BR101.DO101.PV,1749912180000,49.72
CHI.BR101.DO101.PV,1749912240000,47.81
CHI.BR101.DO101.PV,1749912300000,48.148
CHI.BR101.DO101.PV,1749912360000,46.493
CHI.BR101.DO101.PV,1749912420000,52.018
CHI.BR101.DO101.PV,1749912480000,51.34
CHI.BR101.DO101.PV,1749912540000,46.686
CHI.BR101.DO101.PV,1749912600000,48.75
CHI.BR101.DO101.PV,1749912660000,50.332
CHI.BR101.DO101.PV,1749912720000,53.766
CHI.BR101.DO101.PV,1749912780000,50.718
CHI.BR101.DO101.PV,1749912840000,50.429
CHI.BR101.DO101.PV,1749912900000,52.726
CHI.BR101.DO101.PV,1749912960000,52.547
CHI.BR101.DO101.PV,1749913020000,49.349
CHI.BR101.DO101.PV,1749913080000,50.284
CHI.BR101.DO101.PV,1749913140000,52.935
CHI.BR101.DO101.PV,1749913200000,49.799
CHI.BR101.FT205.PV,1749902400000,12.382
CHI.BR101.FT205.PV,1749902460000,11.976
CHI.BR101.FT205.PV,1749902520000,11.579
CHI.BR101.FT205.PV,1749902580000,12.403
CHI.BR101.FT205.PV,1749902640000,12.214
CHI.BR101.FT205.PV,1749902700000,12.002
CHI.BR101.FT205.PV,1749902760000,12.4
CHI.BR101.FT205.PV,1749902820000,12.3
CHI.BR101.FT205.PV,1749902880000,12.178
CHI.BR101.FT205.PV,1749902940000,12.12
CHI.BR101.FT205.PV,1749903000000,11.62
CHI.BR101.FT205.PV,1749903060000,12.257
CHI.BR101.FT205.PV,1749903120000,11.673
CHI.BR101.FT205.PV,1749903180000,12.484
CHI.BR101.FT205.PV,1749903240000,12.472
CHI.BR101.FT205.PV,1749903300000,12.308
CHI.BR101.FT205.PV,1749903360000,11.626
CHI.BR101.FT205.PV,1749903420000,11.923
CHI.BR101.FT205.PV,1749903480000,12.488
CHI.BR101.FT205.PV,1749903540000,11.935
CHI.BR101.FT205.PV,1749903600000,12.497
CHI.BR101.FT205.PV,1749903660000,12.127
CHI.BR101.FT205.PV,1749903720000,12.334
CHI.BR101.FT205.PV,1749903780000,11.758
CHI.BR101.FT205.PV,1749903840000,12.411
CHI.BR101.FT205.PV,1749903900000,12.414
CHI.BR101.FT205.PV,1749903960000,11.567
CHI.BR101.FT205.PV,1749904020000,11.888
CHI.BR101.FT205.PV,1749904080000,11.897
CHI.BR101.FT205.PV,1749904140000,11.826
CHI.BR101.FT205.PV,1749904200000,11.776
CHI.BR101.FT205.PV,1749904260000,11.958
CHI.BR101.FT205.PV,1749904320000,12.373
CHI.BR101.FT205.PV,1749904380000,12.287
CHI.BR101.FT205.PV,1749904440000,12.123
CHI.BR101.FT205.PV,1749904500000,12.023
CHI.BR101.FT205.PV,1749904560000,11.92
CHI.BR101.FT205.PV,1749904620000,11.914
CHI.BR101.FT205.PV,1749904680000,11.648
CHI.BR101.FT205.PV,1749904740000,12.088
CHI.BR101.FT205.PV,1749904800000,12.258
CHI.BR101.FT205.PV,1749904860000,12.44
CHI.BR101.FT205.PV,1749904920000,12.425
CHI.BR101.FT205.PV,1749904980000,12.063
CHI.BR101.FT205.PV,1749905040000,11.601
CHI.BR101.FT205.PV,1749905100000,11.786
CHI.BR101.FT205.PV,1749905160000,12.036
CHI.BR101.FT205.PV,1749905220000,11.844
CHI.BR101.FT205.PV,1749905280000,11.911
CHI.BR101.FT205.PV,1749905340000,11.883
CHI.BR101.FT205.PV,1749905400000,11.986
CHI.BR101.FT205.PV,1749905460000,12.109
CHI.BR101.FT205.PV,1749905520000,11.537
CHI.BR101.FT205.PV,1749905580000,11.775
CHI.BR101.FT205.PV,1749905640000,11.644
CHI.BR101.FT205.PV,1749905700000,12.109
CHI.BR101.FT205.PV,1749905760000,12.194
CHI.BR101.FT205.PV,1749905820000,11.539
CHI.BR101.FT205.PV,1749905880000,12.39
CHI.BR101.FT205.PV,1749905940000,11.831
CHI.BR101.FT205.PV,1749906000000,11.738
CHI.BR101.FT205.PV,1749906060000,12.246
CHI.BR101.FT205.PV,1749906120000,12.421
CHI.BR101.FT205.PV,1749906180000,12.397
CHI.BR101.FT205.PV,1749906240000,11.52
CHI.BR101.FT205.PV,1749906300000,12.317
CHI.BR101.FT205.PV,1749906360000,11.803
CHI.BR101.FT205.PV,1749906420000,11.78
CHI.BR101.FT205.PV,1749906480000,11.992
CHI.BR101.FT205.PV,1749906540000,12.196
CHI.BR101.FT205.PV,1749906600000,11.598
CHI.BR101.FT205.PV,1749906660000,12.369
CHI.BR101.FT205.PV,1749906720000,11.634
CHI.BR101.FT205.PV,1749906780000,12.474
CHI.BR101.FT205.PV,1749906840000,11.943
CHI.BR101.FT205.PV,1749906900000,12.326
CHI.BR101.FT205.PV,1749906960000,11.769
CHI.BR101.FT205.PV,1749907020000,11.917
CHI.BR101.FT205.PV,1749907080000,12.146
CHI.BR101.FT205.PV,1749907140000,11.688
CHI.BR101.FT205.PV,1749907200000,11.711
CHI.BR101.FT205.PV,1749907260000,12.324
CHI.BR101.FT205.PV,1749907320000,12.241
CHI.BR101.FT205.PV,1749907380000,12.259
CHI.BR101.FT205.PV,1749907440000,12.367
CHI.BR101.FT205.PV,1749907500000,12.321
CHI.BR101.FT205.PV,1749907560000,12.015
CHI.BR101.FT205.PV,1749907620000,11.659
CHI.BR101.FT205.PV,1749907680000,11.811
CHI.BR101.FT205.PV,1749907740000,12.007
CHI.BR101.FT205.PV,1749907800000,11.636
CHI.BR101.FT205.PV,1749907860000,12.351
CHI.BR101.FT205.PV,1749907920000,12.379
CHI.BR101.FT205.PV,1749907980000,11.529
CHI.BR101.FT205.PV,1749908040000,11.693
CHI.BR101.FT205.PV,1749908100000,12.333
CHI.BR101.FT205.PV,1749908160000,12.337
CHI.BR101.FT205.PV,1749908220000,11.749
CHI.BR101.FT205.PV,1749908280000,11.956
CHI.BR101.FT205.PV,1749908340000,12.418
CHI.BR101.FT205.PV,1749908400000,12.205
CHI.BR101.FT205.PV,1749908460000,11.774
CHI.BR101.FT205.PV,1749908520000,12.324
CHI.BR101.FT205.PV,1749908580000,12.005
CHI.BR101.FT205.PV,1749908640000,12.135
CHI.BR101.FT205.PV,1749908700000,11.624
CHI.BR101.FT205.PV,1749908760000,11.531
CHI.BR101.FT205.PV,1749908820000,11.872
CHI.BR101.FT205.PV,1749908880000,12.094
CHI.BR101.FT205.PV,1749908940000,11.678
CHI.BR101.FT205.PV,1749909000000,12.37
CHI.BR101.FT205.PV,1749909060000,12.087
CHI.BR101.FT205.PV,1749909120000,11.85
CHI.BR101.FT205.PV,1749909180000,11.664
CHI.BR101.FT205.PV,1749909240000,12.394
CHI.BR101.FT205.PV,1749909300000,12.249
CHI.BR101.FT205.PV,1749909360000,12.189
CHI.BR101.FT205.PV,1749909420000,11.785
CHI.BR101.FT205.PV,1749909480000,11.887
CHI.BR101.FT205.PV,1749909540000,11.663
CHI.BR101.FT205.PV,1749909600000,12.072
CHI.BR101.FT205.PV,1749909660000,12.465
CHI.BR101.FT205.PV,1749909720000,12.357
CHI.BR101.FT205.PV,1749909780000,12.147
CHI.BR101.FT205.PV,1749909840000,12.178
CHI.BR101.FT205.PV,1749909900000,11.769
CHI.BR101.FT205.PV,1749909960000,11.91
CHI.BR101.FT205.PV,1749910020000,11.52
CHI.BR101.FT205.PV,1749910080000,12.28
CHI.BR101.FT205.PV,1749910140000,12.268
CHI.BR101.FT205.PV,1749910200000,11.509
CHI.BR101.FT205.PV,1749910260000,12.412
CHI.BR101.FT205.PV,1749910320000,12.147
